transaction_date,user_id,belanja,hiburan,kesehatan,kos_sewa,lainnya,makanan,pendidikan,tagihan,transportasi
2026-05,user_0049,243000,165000,81000,131000,106000,515000,171000,152000,241000
2026-05,user_0050,174000,135000,68000,119000,122000,509000,118000,250000,226000
2026-05,user_0051,170000,198000,66000,166000,114000,667000,182000,150000,257000
2026-05,user_0052,169000,135000,65000,130000,121000,436000,146000,200000,229000
2026-05,user_0053,68000,78000,33000,58000,48000,259000,76000,150000,100000
2026-05,user_0054,109000,126000,41000,78000,59000,319000,94000,150000,158000
2026-05,user_0055,305000,230000,108000,172000,181000,932000,226000,250000,350000
2026-05,user_0056,208000,168000,78000,122000,114000,442000,164000,200000,231000
2026-05,user_0057,64000,60000,30000,50000,34000,181000,49000,100000,89000
2026-05,user_0058,256000,199000,75000,150000,120000,703000,215000,121000,255000
2026-05,user_0059,257000,180000,67000,146000,150000,705000,159000,154000,242000
2026-05,user_0060,214000,219000,73000,146000,112000,487000,168000,200000,296000
2026-05,user_0061,298000,259000,102000,177000,148000,920000,248000,169000,324000
2026-05,user_0062,236000,166000,93000,219000,135000,681000,241000,306000,339000
2026-05,user_0063,187000,186000,60000,123000,89000,530000,177000,250000,1151000
2026-05,user_0064,220000,129000,79000,147000,130000,440000,157000,119000,263000
2026-05,user_0065,316000,249000,85000,224000,106000,892000,247000,250000,414000
2026-05,user_0066,162000,134000,50000,116000,60000,408000,118000,150000,154000
2026-05,user_0067,276000,236000,98000,145000,116000,743000,210000,150000,308000
2026-05,user_0068,278000,250000,116000,229000,122000,1002000,224000,2617000,372000
2026-05,user_0069,298000,239000,107000,178000,189000,1408000,177000,169000,373000
2026-05,user_0070,162000,150000,66000,105000,75000,470000,126000,250000,245000
2026-05,user_0071,833000,528000,317000,722000,277000,1822000,230000,839000,830000
2026-05,user_0072,816000,454000,310000,557000,225000,1352000,146000,851000,611000
2026-05,user_0073,431000,207000,174000,396000,108000,791000,83000,576000,433000
2026-05,user_0074,617000,444000,275000,567000,326000,1049000,166000,644000,642000
2026-05,user_0075,868000,452000,381000,953000,499000,2042000,247000,1565000,871000
2026-05,user_0076,935000,657000,404000,974000,359000,1668000,176000,1247000,900000
2026-05,user_0077,1071000,764000,423000,1366000,672000,2596000,246000,1673000,1421000
2026-05,user_0078,1421000,947000,616000,1264000,631000,3150000,371000,1778000,1620000
2026-05,user_0079,682000,399000,193000,489000,315000,1177000,120000,619000,600000
2026-05,user_0080,936000,513000,286000,732000,409000,1638000,179000,915000,814000
2026-05,user_0081,510000,430000,201000,552000,169000,900000,110000,604000,476000
2026-05,user_0082,1070000,667000,420000,1019000,574000,2212000,245000,1617000,1388000
2026-05,user_0083,931000,483000,311000,819000,381000,1866000,210000,1456000,1062000
2026-05,user_0084,586000,384000,229000,454000,152000,911000,125000,746000,631000
2026-05,user_0085,1013000,482000,432000,1221000,508000,2767000,290000,1675000,1347000
2026-05,user_0086,790000,538000,389000,791000,337000,1656000,228000,1278000,1187000
2026-05,user_0087,646000,333000,240000,621000,262000,1155000,123000,679000,541000
2026-05,user_0088,624000,387000,290000,788000,356000,1683000,197000,1286000,733000
2026-05,user_0089,1271000,805000,514000,1315000,498000,2476000,335000,3679000,1076000
2026-05,user_0090,518000,424000,177000,512000,133000,1011000,134000,605000,536000
2026-05,user_0091,528000,318000,219000,460000,295000,1140000,130000,669000,529000
2026-05,user_0092,1051000,724000,495000,1265000,520000,2193000,298000,1357000,1105000
2026-05,user_0093,781000,546000,366000,856000,489000,2128000,284000,1747000,1068000
2026-05,user_0094,1055000,641000,396000,1115000,565000,2154000,296000,1457000,1071000
2026-05,user_0095,999000,515000,384000,867000,432000,1994000,217000,1148000,909000
2026-05,user_0096,807000,560000,425000,955000,353000,1903000,272000,1533000,1880000
2026-05,user_0097,821000,459000,330000,782000,342000,1608000,144000,967000,831000
2026-05,user_0098,1327000,776000,517000,1351000,651000,2121000,328000,1361000,1278000
2026-05,user_0099,1390000,1031000,595000,1471000,712000,3120000,293000,1722000,1628000
2026-05,user_0100,936000,596000,368000,812000,347000,1958000,206000,847000,1049000
2026-05,user_0101,460000,303000,156000,376000,213000,850000,95000,451000,451000
2026-05,user_0102,603000,412000,227000,529000,355000,1318000,135000,663000,742000
2026-05,user_0103,483000,357000,197000,531000,205000,1077000,128000,511000,525000
2026-05,user_0104,627000,391000,211000,621000,219000,1843000,132000,859000,519000
2026-05,user_0105,1081000,527000,425000,949000,290000,2229000,249000,1669000,1203000
2026-05,user_0106,719000,434000,223000,569000,271000,1008000,145000,742000,747000
2026-05,user_0107,775000,471000,337000,634000,263000,1234000,205000,776000,1350000
2026-05,user_0108,627000,497000,240000,614000,381000,1138000,152000,884000,714000
2026-05,user_0109,2508000,502000,286000,803000,380000,1386000,207000,965000,676000
2026-05,user_0110,605000,502000,254000,529000,227000,1650000,125000,856000,633000
2026-05,user_0111,1302000,718000,502000,929000,579000,2117000,238000,1529000,1267000
2026-05,user_0112,877000,371000,306000,918000,425000,1846000,242000,1227000,916000
2026-05,user_0113,656000,538000,266000,607000,186000,1481000,157000,802000,805000
2026-05,user_0114,497000,262000,192000,333000,219000,911000,110000,418000,362000
2026-05,user_0115,724000,456000,212000,520000,230000,1299000,133000,802000,732000
2026-05,user_0116,647000,424000,271000,748000,232000,1563000,211000,1029000,829000
2026-05,user_0117,626000,361000,225000,665000,297000,1029000,123000,790000,694000
2026-05,user_0118,924000,547000,346000,803000,570000,1660000,257000,1284000,1222000
2026-05,user_0119,689000,440000,305000,746000,220000,1334000,198000,846000,802000
2026-05,user_0120,952000,602000,360000,734000,346000,1669000,232000,978000,1566000
2026-05,user_0121,916000,761000,316000,912000,342000,1710000,213000,999000,973000
2026-05,user_0122,873000,508000,348000,673000,325000,1522000,198000,795000,707000
2026-05,user_0123,1020000,580000,383000,855000,294000,1705000,233000,1586000,1085000
2026-05,user_0124,526000,325000,279000,671000,297000,1303000,143000,891000,567000
2026-05,user_0125,844000,526000,388000,789000,395000,1924000,201000,982000,762000
2026-05,user_0126,655000,1576000,231000,700000,377000,1309000,189000,860000,677000
2026-05,user_0127,1102000,680000,575000,1327000,730000,2950000,389000,1772000,1283000
2026-05,user_0128,1515000,1019000,581000,1566000,647000,2448000,353000,2076000,1628000
2026-05,user_0129,631000,483000,255000,733000,358000,1437000,163000,709000,719000
2026-05,user_0130,1406000,571000,509000,1535000,653000,2737000,356000,1986000,1586000
2026-05,user_0131,1305000,674000,386000,889000,340000,1716000,249000,1034000,871000
2026-05,user_0132,890000,470000,399000,854000,383000,1880000,256000,1201000,905000
2026-05,user_0133,652000,452000,192000,454000,189000,1171000,129000,681000,485000
2026-05,user_0134,777000,527000,344000,764000,345000,1825000,193000,1161000,755000
2026-05,user_0135,897000,623000,294000,781000,463000,1804000,190000,3091000,809000
2026-05,user_0136,668000,313000,239000,617000,292000,1447000,153000,609000,519000
2026-05,user_0137,445000,1215000,148000,331000,145000,791000,109000,395000,362000
2026-05,user_0138,451000,303000,210000,432000,209000,982000,111000,522000,513000
2026-05,user_0139,530000,286000,225000,701000,356000,1324000,183000,900000,614000
2026-05,user_0140,792000,571000,401000,917000,459000,1771000,207000,885000,794000
2026-05,user_0141,1118000,588000,446000,1139000,645000,2245000,596000,898000,785000
2026-05,user_0142,562000,1146000,303000,823000,356000,1349000,459000,680000,658000
2026-05,user_0143,319000,184000,123000,285000,179000,1046000,151000,342000,242000
2026-05,user_0144,1064000,461000,457000,1297000,645000,1631000,573000,939000,895000
2026-05,user_0145,746000,507000,303000,942000,371000,1684000,573000,720000,732000
2026-05,user_0146,1330000,709000,468000,1172000,687000,2384000,638000,1064000,988000
2026-05,user_0147,645000,276000,274000,648000,345000,1084000,327000,627000,546000
2026-05,user_0148,739000,603000,284000,1086000,370000,1551000,543000,916000,604000
2026-05,user_0149,443000,233000,190000,533000,209000,925000,291000,651000,328000
2026-05,user_0150,597000,449000,261000,665000,271000,1327000,480000,607000,483000
2026-05,user_0151,723000,424000,260000,832000,327000,1404000,453000,883000,666000
2026-05,user_0152,498000,290000,205000,549000,328000,1204000,371000,474000,448000
2026-05,user_0153,451000,243000,168000,488000,133000,803000,199000,324000,343000
2026-05,user_0154,581000,394000,271000,539000,218000,1078000,310000,499000,538000
2026-05,user_0155,229000,135000,122000,321000,139000,483000,200000,284000,234000
2026-05,user_0156,1432000,912000,522000,1448000,903000,3168000,886000,1571000,1166000
2026-05,user_0157,407000,208000,235000,609000,298000,1135000,360000,761000,467000
2026-05,user_0158,556000,373000,216000,575000,191000,1085000,356000,526000,383000
2026-05,user_0159,1232000,875000,525000,1343000,909000,2611000,820000,1265000,1082000
2026-05,user_0160,1417000,603000,507000,1569000,742000,2749000,840000,1203000,1198000
2026-05,user_0161,776000,458000,339000,1002000,513000,1349000,607000,836000,561000
2026-05,user_0162,327000,193000,113000,351000,192000,546000,187000,304000,244000
2026-05,user_0163,2027000,1212000,793000,2655000,1160000,4220000,1238000,2103000,1693000
2026-05,user_0164,2150000,1230000,893000,2028000,925000,4164000,1435000,2077000,1847000
2026-05,user_0165,1135000,672000,629000,1700000,663000,2782000,994000,1506000,1177000
2026-05,user_0166,1345000,784000,652000,1571000,832000,2951000,932000,1303000,1329000
2026-05,user_0167,1035000,638000,388000,1363000,614000,1966000,765000,1294000,741000
2026-05,user_0168,1361000,876000,474000,1542000,440000,2118000,879000,1111000,1078000
2026-05,user_0169,2255000,278000,225000,765000,243000,1366000,432000,908000,517000
2026-05,user_0170,1017000,475000,412000,1100000,471000,1722000,634000,1155000,721000
2026-05,user_0171,1022000,497000,366000,1153000,322000,1797000,667000,861000,867000
2026-05,user_0172,596000,291000,249000,696000,298000,961000,312000,455000,469000
2026-05,user_0173,831000,564000,356000,711000,316000,1357000,461000,760000,521000
2026-05,user_0174,765000,453000,317000,1069000,516000,1767000,655000,1081000,657000
2026-05,user_0175,1002000,1721000,371000,969000,417000,1560000,643000,1043000,614000
